price,apartment_type,metro_station,minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,renovation
75.0,Secondary, Площадь Ильича,7,3,105.0,67.0,14.0,3,13,Designer
6.277855,Secondary, Калитники,9,6,17.83,11.1,8.1,10,21,Cosmetic
8.24296,New building,Депо,19,1,44.08,14.0,18.5,4,11,Cosmetic
74.8,Secondary, Славянский бульвар,23,3,104.0,53.0,27.0,14,26,Without renovation
65.0,Secondary,Рижская,9,5,136.0,74.6,19.0,7,7,European-style renovation
33.0,Secondary,Варшавская,11,3,100.0,60.0,22.0,10,23,Designer
47.5,Secondary,Мичуринский проспект,12,2,78.1,30.0,26.3,47,50,Designer
4.72,Secondary,Улица Скобелевская,16,0,13.1,9.9,7.7,3,34,European-style renovation
20.6,Secondary,Аминьевская,11,1,47.4,17.6,14.0,2,25,Without renovation
33.0,Secondary,Парк Победы,12,4,90.0,60.0,15.0,1,7,Designer
52.0,Secondary,Маяковская,5,4,104.7,61.3,10.3,4,9,Cosmetic
23.9766,New building,Курьяново,7,4,106.8,56.1,15.5,3,25,European-style renovation
11.5,Secondary,Рязанский проспект,11,2,44.0,29.1,6.0,7,9,Cosmetic
10.13085,New building,Депо,19,3,71.85,43.5,10.2,18,11,Cosmetic
7.8,Secondary, Трикотажная,4,0,23.9,14.2,8.6,6,25,Without renovation
8.49972,New building,Братиславская,13,1,44.04,24.4,10.3,12,16,Cosmetic
11.044,New building,Братиславская,13,2,62.75,24.8,17.5,3,16,Cosmetic
21.95,Secondary,Бульвар Рокоссовского,11,4,97.4,72.5,9.0,5,5,Cosmetic
17.65,Secondary,Стрешнево,16,3,61.0,34.0,12.0,4,22,Without renovation
15.06,Secondary,Улица Академика Янгеля,10,2,57.6,32.0,11.2,8,24,Cosmetic
18.5,Secondary,Ольховая,25,3,67.0,26.0,21.0,17,25,European-style renovation
4.09,Secondary,Нижегородская,12,0,14.7,9.6,7.9,2,4,European-style renovation
16.0,Secondary, Первомайская,5,0,83.2,35.0,25.0,1,3,Designer
10.25,Secondary,Каховская,16,1,35.1,19.9,9.9,6,12,Cosmetic
12.884438,New building,Варшавская,6,2,47.86,26.3,10.6,3,15,Cosmetic
70.0,Secondary, Калужская,12,5,143.0,88.2,18.4,38,47,Without renovation
19.7,Secondary,Фили,18,1,41.3,22.0,9.2,5,28,Cosmetic
13.3,Secondary,Мичуринский проспект,5,1,38.0,19.2,8.5,16,17,Cosmetic
13.4064,Secondary, Преображенская площадь,10,0,44.1,30.1,5.0,1,4,Designer
13.5,Secondary,Юго-Западная,19,1,35.0,19.9,9.9,4,16,Cosmetic
8.63968,New building,Депо,19,1,44.08,24.4,10.3,6,11,Cosmetic
16.3,Secondary,Лефортово,10,2,57.4,36.1,7.2,5,5,European-style renovation
11.2,Secondary,Отрадное,24,1,39.1,20.8,8.6,8,12,European-style renovation
53.300528,Secondary, Нагатинская,15,4,129.0,52.1,40.6,18,26,Without renovation
25.0,Secondary, Алексеевская,4,0,62.3,33.6,11.8,6,15,Without renovation
15.507197,Secondary, Прокшино,6,3,60.8,24.5,18.7,12,12,Cosmetic
40.0,Secondary,Гражданская,8,2,98.0,51.7,14.7,8,34,Designer
12.3,Secondary,Ольховая,26,2,53.5,35.0,13.0,12,24,Without renovation
5.799714,Secondary, Щербинка,11,6,19.91,9.8,5.1,7,17,Cosmetic
4.9,Secondary,Новопеределкино,10,0,17.5,11.0,8.1,1,14,European-style renovation
9.41868,New building,Депо,19,1,46.17,25.5,10.5,16,11,Cosmetic
17.937665,New building,Каширская,4,3,68.6,36.8,12.3,8,10,European-style renovation
14.3,Secondary,Бульвар Рокоссовского,18,1,40.2,22.5,19.0,22,33,Cosmetic
75.3,Secondary, Краснопресненская,2,2,90.8,16.6,14.2,7,20,Designer
11.6,Secondary,Текстильщики,21,1,37.0,10.8,18.9,11,22,European-style renovation
7.75,Secondary, Коммунарка,9,0,31.9,16.0,9.0,2,15,Without renovation
5.2,Secondary,Окружная,5,0,20.8,16.0,8.4,3,5,Cosmetic
32.5,Secondary,Давыдково,20,3,103.0,54.0,19.0,17,30,Without renovation
13.156022,Secondary, Филатов Луг,11,2,63.8,26.1,11.9,15,19,Cosmetic
24.5,Secondary, Тульская,18,2,61.0,13.0,11.7,6,13,European-style renovation
44.2,Secondary,Гражданская,15,4,140.0,72.9,30.0,16,30,Designer
7.1955,New building,Депо,19,1,36.9,14.0,11.2,11,11,Cosmetic
9.75,Secondary,Пыхтино,17,1,38.0,16.5,11.0,8,16,European-style renovation
13.55,Secondary,Беляево,16,1,34.5,19.6,9.0,6,12,Cosmetic
34.5,Secondary,Нижегородская,9,4,109.6,56.6,21.0,15,33,Without renovation
62.5,Secondary,Сокол,8,4,152.0,100.0,20.0,18,23,European-style renovation
38.0,Secondary,ЗИЛ,13,3,77.0,45.0,22.5,12,20,European-style renovation
3.62,Secondary,Тестовская,16,0,19.3,17.0,8.2,1,5,Cosmetic
67.0,Secondary, Динамо,1,3,104.0,74.0,20.0,3,15,Designer
69.561,Secondary,ЗИЛ,12,4,129.3,67.5,17.3,35,40,Without renovation
19.99,Secondary,Покровское,25,2,82.7,50.0,13.0,11,17,European-style renovation
12.138,New building,Депо,19,3,71.4,43.2,10.0,3,11,Cosmetic
6.76804,New building,Братиславская,5,0,26.9,12.7,6.9,7,16,Cosmetic
20.9,Secondary,Домодедовская,17,2,56.0,23.0,16.0,5,20,Designer
14.99,Secondary,Октябрьское поле,18,1,37.3,15.2,13.3,20,22,Without renovation
21.5,Secondary, Окружная,13,0,80.0,45.0,20.0,18,18,Without renovation
8.57499,New building,Братиславская,13,1,44.43,13.9,18.2,6,16,Cosmetic
15.0,Secondary,Павелецкая,17,0,20.6,9.0,6.0,22,9,Without renovation
25.7,Secondary,Яхромская,9,3,78.1,43.8,12.0,4,17,Cosmetic
10.5,Secondary,Саларьево,19,1,36.4,12.0,16.0,9,22,Without renovation
59.7,Secondary,Международная,6,2,68.3,41.0,10.0,30,77,Designer
23.0,Secondary,Сокол,13,3,69.9,48.4,10.0,1,10,Cosmetic
8.0,Secondary,Волгоградский проспект,8,0,36.0,26.0,4.0,3,21,Without renovation
17.9907,New building,Каширская,4,2,65.9,35.5,12.1,4,10,European-style renovation
10.1,Secondary,Братиславская,13,1,41.8,18.5,8.3,2,16,European-style renovation
24.85,Secondary,Университет,17,2,56.0,30.4,10.0,6,9,European-style renovation
29.0,Secondary,Серпуховская,18,2,56.4,25.0,20.0,30,46,European-style renovation
42.7,Secondary, Молодёжная,6,3,110.0,60.0,11.5,36,40,Designer
54.95,Secondary, Фили,6,0,105.0,55.2,15.3,16,22,Without renovation
5.1775,New building,Депо,19,0,27.25,17.6,8.9,2,11,Cosmetic
14.2,Secondary,Рассказовка,26,2,60.0,32.0,14.0,3,17,Cosmetic
29.99,Secondary,Медведково,16,4,121.0,63.3,16.7,7,18,Without renovation
10.036936,Secondary, Красный Строитель,5,1,32.44,9.4,16.4,4,33,Cosmetic
6.51688,New building,Депо,13,0,23.2,11.0,6.0,10,11,Cosmetic
11.6688,New building,Братиславская,13,2,66.3,35.7,10.5,9,16,Cosmetic
10.5,Secondary,Люблино,28,1,37.7,19.0,8.5,11,17,European-style renovation
8.2816,New building,Депо,13,1,32.0,9.1,15.9,12,11,Cosmetic
5.7,Secondary, Юго-Западная,15,1,14.3,11.0,3.0,3,22,European-style renovation
7.75088,New building,Братиславская,13,1,40.16,16.4,10.0,8,16,Cosmetic
10.2,Secondary,Коммунарка,16,1,39.4,17.7,10.0,3,17,European-style renovation
10.08894,New building,Братиславская,13,2,55.74,30.3,11.3,2,16,Cosmetic
10.914361,Secondary, Прокшино,14,1,34.6,12.0,12.1,3,15,Cosmetic
10.80332,New building,Братиславская,13,2,62.81,33.3,11.7,14,16,Cosmetic
15.699,Secondary,Шелепиха,13,0,35.0,19.8,9.5,6,19,European-style renovation
23.5,Secondary,Минская,60,1,44.7,18.0,18.0,8,14,Cosmetic
20.35,Secondary,Преображенская площадь,13,3,62.0,45.0,8.5,4,12,Cosmetic
7.61852,New building,Депо,13,2,33.8,20.2,6.4,14,11,Cosmetic
14.0,New building,Зябликово,5,1,41.2,12.5,17.8,22,14,Cosmetic
7.51854,New building,Депо,19,1,43.21,13.9,18.1,8,11,Cosmetic
33.93,Secondary, Чкаловская,2,2,37.7,12.2,17.8,20,21,European-style renovation
9.4,Secondary,Пражская,14,1,36.0,19.0,9.0,10,14,Cosmetic
14.3,Secondary,Первомайская,5,2,44.0,29.4,6.0,4,5,European-style renovation
70.629469,Secondary, Раменки,6,5,126.5,75.5,21.5,13,28,Without renovation
8.78436,New building,Депо,19,2,56.31,31.2,9.0,20,11,Cosmetic
63.0,Secondary,Чеховская,2,4,110.0,57.7,33.0,3,7,European-style renovation
12.70005,New building,Кантемировская,20,2,53.7,26.0,17.9,27,14,Cosmetic
50.645,Secondary,ЗИЛ,12,3,93.6,49.5,14.4,21,22,Without renovation
13.8,Secondary,Савеловская,9,0,31.8,18.2,3.0,6,10,Without renovation
19.5,Secondary,Ховрино,19,2,64.0,33.0,13.0,13,14,Without renovation
10.9478,New building,Депо,19,2,63.65,34.3,11.9,14,11,Cosmetic
8.080293,Secondary, Бунинская аллея,9,1,23.4,14.0,8.6,13,14,Cosmetic
21.9,Secondary,Преображенская площадь,24,2,61.5,25.5,15.7,16,17,Without renovation
11.2,Secondary,Щелковская,16,1,35.7,20.2,8.6,7,14,Cosmetic
35.0,Secondary,Тропарево,7,3,73.0,44.0,10.0,3,17,European-style renovation
28.5602,Secondary, Коммунарка,10,5,122.0,60.0,26.0,14,17,European-style renovation
38.32623,Secondary, Мичуринский проспект,16,2,72.3,27.7,29.4,14,30,European-style renovation
24.616738,Secondary,Панфиловская,5,2,67.0,31.6,4.7,6,11,European-style renovation
9.1,Secondary,Аэропорт,3,0,19.9,14.0,5.0,2,4,Designer
6.05,Secondary, Филатов Луг,16,0,23.5,11.3,6.0,8,9,Cosmetic
10.5,Secondary,Сходненская,20,1,38.4,21.0,9.0,3,12,Cosmetic
29.915127,Secondary, Трикотажная,20,4,108.6,59.6,15.6,4,20,European-style renovation
7.011873,Secondary, Электрозаводская,10,0,18.5,10.5,2.0,7,8,Designer
12.05565,New building,Депо,19,2,67.35,36.2,12.2,10,11,Cosmetic
69.5,Secondary,Щукинская,10,4,138.2,74.9,11.0,31,33,Designer
74.999999,Secondary,Беговая,5,5,260.0,180.0,39.8,38,44,Designer
45.0,Secondary, Марксистская,10,3,84.6,55.6,10.0,6,6,European-style renovation
8.912,New building,Депо,19,1,44.56,24.7,10.3,12,11,Cosmetic
5.6814,New building,Депо,19,0,27.85,16.2,8.9,11,11,Cosmetic
13.999,Secondary,Юго-Восточная,15,3,58.1,42.0,6.5,7,9,European-style renovation
29.070417,Secondary, Электрозаводская,14,3,74.4,31.6,25.4,7,11,European-style renovation
12.4,Secondary,Некрасовка,6,1,39.0,19.0,10.0,25,25,European-style renovation
28.0,Secondary,Шелепиха,5,1,45.2,13.0,18.0,11,33,Designer
33.0,Secondary, Ростокино,10,0,135.0,70.4,17.8,30,38,Without renovation
18.0,Secondary,Аминьевская,5,1,38.0,12.0,10.0,8,42,Without renovation
6.6572,New building,Депо,19,1,37.4,13.7,11.0,7,11,Cosmetic
12.3,Secondary,Солнцево,7,1,37.5,12.0,18.0,10,23,Without renovation
28.0,Secondary,Тропарево,25,2,74.5,39.0,15.0,11,16,European-style renovation
34.7,Secondary,Проспект Вернадского,18,4,105.4,78.8,9.6,7,8,Cosmetic
19.776,Secondary, Проспект Вернадского,13,1,41.2,23.0,10.0,13,25,European-style renovation
10.2833,New building,Депо,19,2,60.49,27.6,16.7,10,11,Cosmetic
12.8,Secondary,Первомайская,29,3,56.0,40.0,6.0,4,9,Cosmetic
18.0,Secondary,Покровское,35,3,92.7,57.8,11.3,8,17,Without renovation
35.1,Secondary,Строгино,17,3,118.0,86.0,14.0,4,20,Designer
11.7,Secondary,Аэропорт,3,0,26.0,20.0,5.0,3,4,Designer
28.9,Secondary, ЗИЛ,24,3,82.2,30.2,15.3,9,28,European-style renovation
11.5,Secondary,Пражская,16,2,44.4,27.9,6.0,3,9,Cosmetic
38.0,Secondary, Ростокино,13,3,109.0,75.0,25.0,35,58,Designer
17.1,Secondary,Отрадное,23,2,57.4,29.7,8.9,22,22,Designer
4.95,Secondary,Окружная,5,0,19.8,16.0,8.3,4,5,Cosmetic
24.6,Secondary,Угрешская,9,3,80.0,50.0,20.5,19,30,Without renovation
37.628117,Secondary, Тульская,13,2,73.42,39.3,12.7,7,20,European-style renovation
8.6,New building,Депо,19,1,43.0,23.9,10.2,15,11,Cosmetic
4.1,Secondary,Рассказовка,9,0,15.0,9.7,7.9,2,20,Cosmetic
35.0,Secondary,Фили,16,3,71.0,40.0,17.0,13,25,Designer
17.75,Secondary,Аннино,6,2,55.0,23.0,19.0,4,25,European-style renovation
21.497,Secondary, Минская,6,2,54.3,36.8,6.0,30,52,European-style renovation
15.0,Secondary,Маяковская,3,0,25.0,17.0,3.0,2,8,European-style renovation
15.39,Secondary,Кунцевская,8,1,42.5,16.0,13.4,2,29,Cosmetic
10.8205,New building,Депо,19,2,63.65,34.3,11.9,10,11,Cosmetic
10.73452,New building,Депо,19,2,62.41,32.7,10.7,14,11,Cosmetic
18.5,Secondary,Хорошево,23,1,36.0,21.4,9.5,11,27,Designer
10.1303,New building,Братиславская,13,2,59.59,32.3,11.6,6,16,Cosmetic
37.99,Secondary,Киевская,10,4,100.0,86.0,9.0,3,15,European-style renovation
14.0,Secondary,Марьина Роща,5,1,32.0,22.5,9.5,3,16,Cosmetic
58.0,Secondary, Добрынинская,11,2,73.0,11.0,12.7,8,14,Designer
17.0,Secondary,Молодежная,12,2,53.3,30.4,12.0,3,14,Cosmetic
15.00912,New building,Братиславская,13,3,89.34,47.3,14.0,3,16,Cosmetic
8.5796,New building,Братиславская,5,1,35.6,10.1,16.4,13,16,Cosmetic
10.9,Secondary, Каховская,2,2,39.0,26.0,6.0,4,9,Cosmetic
8.351859,New building,Курьяново,16,0,27.48,18.2,6.1,14,25,Cosmetic
40.5,Secondary, Народное Ополчение,10,3,106.1,43.5,32.4,48,58,Without renovation
32.5,Secondary, Молодёжная,7,2,57.0,42.0,12.0,16,19,Designer
23.8,Secondary,Октябрьское поле,16,3,65.0,51.0,9.0,16,16,Without renovation
10.1,Secondary,Тургеневская,3,0,18.0,11.2,8.1,1,8,Cosmetic
8.2,Secondary,Прокшино,13,0,21.2,8.5,5.1,7,17,Without renovation
49.99,Secondary, Маяковская,8,0,81.5,47.0,12.0,3,7,Without renovation
13.22,Secondary,Теплый Стан,18,2,51.4,31.3,10.0,8,12,European-style renovation
4.99,Secondary,Отрадное,12,0,21.5,13.0,8.4,1,9,Cosmetic
10.4,Secondary,Люблино,29,1,39.0,20.0,8.8,8,8,Cosmetic
18.3,Secondary,Лухмановская,10,3,81.2,52.1,10.7,2,12,Cosmetic
6.101987,Secondary,Калитники,8,0,17.3,10.9,8.1,2,8,Cosmetic
10.5,Secondary,Братиславская,4,1,39.2,21.0,8.6,2,14,Cosmetic
19.0,Secondary,Волжская,11,3,76.8,44.7,9.9,2,22,European-style renovation
19.9,Secondary,Аминьевская,5,1,45.2,20.0,15.0,15,42,Without renovation
7.5114,New building,Депо,19,1,38.52,16.0,10.0,9,11,Cosmetic
9.32,Secondary, Сокольники,13,0,32.0,29.5,9.3,1,3,Without renovation
11.6022,New building,Перерва,4,2,61.0,25.5,22.3,13,23,Cosmetic
32.0,Secondary,Фили,6,3,56.2,35.0,11.0,4,20,Designer
34.5,Secondary,Аминьевская,11,0,73.0,30.0,22.0,4,37,Without renovation
25.448304,New building,Варшавская,6,3,104.82,52.0,22.0,11,15,European-style renovation
10.4998,New building,Депо,19,2,55.85,30.4,11.3,13,11,Cosmetic
64.408973,Secondary, Белорусская,5,3,88.2,46.7,13.9,33,36,Without renovation
10.9,Secondary,Пятницкое шоссе,25,1,37.5,15.0,11.0,4,26,Cosmetic
30.9,Secondary,Калужская,19,4,103.0,73.0,11.0,5,22,European-style renovation
49.8,Secondary, Добрынинская,12,0,154.0,109.0,40.0,4,30,Without renovation
13.5,Secondary,Улица Старокачаловская,8,2,54.0,29.4,11.1,8,17,Cosmetic
49.0,Secondary,Красный Балтиец,15,5,154.0,76.0,19.0,13,14,European-style renovation
29.49,Secondary, Белорусская,2,1,45.7,31.0,5.0,6,10,Without renovation
21.2,Secondary,Марьина Роща,5,1,43.0,21.1,9.8,16,5,Designer
7.9,Secondary,Улица Скобелевская,12,0,21.0,20.0,8.4,5,33,Cosmetic
11.044,New building,Братиславская,13,2,62.75,33.9,11.8,3,16,Cosmetic
5.30915,New building,Братиславская,3,0,19.7,12.1,8.3,12,16,Cosmetic
12.834125,Secondary, Бунинская аллея,5,3,62.1,27.3,18.7,11,16,Cosmetic
11.27875,New building,Братиславская,13,2,64.45,34.7,12.0,17,16,Cosmetic
60.0,Secondary, Полянка,9,1,49.3,36.3,8.0,2,11,Designer
10.03518,New building,Перерва,4,1,39.4,11.2,19.6,10,23,Cosmetic
15.9,Secondary,Отрадное,11,3,58.5,43.0,6.0,9,9,Cosmetic
6.8,Secondary,Сретенский бульвар,7,0,14.0,9.2,3.0,1,3,Cosmetic
69.0,Secondary,Полянка,4,4,100.7,65.3,10.7,5,14,Cosmetic
11.52065,New building,Депо,19,2,63.65,34.3,11.9,11,11,Cosmetic
10.19211,New building,Депо,19,2,56.31,31.2,9.0,6,11,Cosmetic
4.2,Secondary,Некрасовка,6,0,13.0,8.7,7.7,2,25,European-style renovation
9.5542,New building,Депо,19,2,61.64,28.5,16.7,18,11,Cosmetic
14.0,Secondary,Зябликово,10,2,54.7,22.8,8.1,1,16,Cosmetic
6.35,Secondary,Тропарево,16,0,18.0,11.2,8.1,4,22,Designer
11.5,Secondary,Народное Ополчение,26,1,38.7,22.3,8.4,1,12,European-style renovation
8.37573,New building,Братиславская,13,1,44.79,17.5,11.7,2,16,Cosmetic
13.0,Secondary,Пражская,14,3,59.0,44.0,6.0,1,9,European-style renovation
4.07,Secondary, Нахимовский проспект,5,0,25.0,14.8,8.7,1,5,European-style renovation
40.0,Secondary,Киевская,9,3,80.0,58.0,9.0,2,8,Designer
10.88,Secondary,Озёрная,9,0,19.9,12.2,8.3,11,33,Cosmetic
69.293014,Secondary, Парк Победы,5,2,65.43,8.5,12.1,2,13,Without renovation
14.95,Secondary,Выхино,9,3,59.6,17.5,10.0,4,9,Designer
3.75,Secondary,Юго-Восточная,10,0,14.8,9.6,7.9,1,9,Without renovation
12.65,Secondary,Коммунарка,27,1,49.0,18.0,15.0,6,16,European-style renovation
45.0,Secondary,Новокузнецкая,11,2,91.0,41.0,16.0,2,6,Without renovation
6.05,Secondary,Речной вокзал,12,0,16.7,10.6,2.0,4,4,Designer
12.5,Secondary,Кантемировская,13,2,51.9,30.3,8.5,11,14,Without renovation
11.199,Secondary,Кожуховская,8,1,38.3,18.9,8.5,6,17,Cosmetic
34.5,Secondary,Дубровка,12,4,105.6,74.0,10.0,1,6,European-style renovation
8.55,Secondary,Сретенский бульвар,7,0,16.5,13.5,2.0,1,3,Without renovation
13.1,Secondary, Бульвар Рокоссовского,15,1,38.6,26.5,5.1,12,24,Without renovation
8.9028,New building,Кантемировская,20,1,36.0,11.1,17.2,12,14,Cosmetic
6.85,Secondary,Первомайская,19,0,23.2,13.9,8.6,2,5,Cosmetic
19.95,Secondary,Марьина Роща,12,3,58.2,40.9,5.6,1,5,Cosmetic
33.0,Secondary,Щелковская,20,3,87.0,70.0,11.0,6,14,Designer
12.21718,Secondary,Некрасовка,19,2,63.8,34.4,11.9,18,25,Cosmetic
34.99,Secondary,Ленинский проспект,15,3,83.3,57.0,9.0,7,9,Cosmetic
4.4,Secondary,Беломорская,18,0,15.6,13.0,2.0,1,9,European-style renovation
6.3,Secondary, Преображенская площадь,10,0,14.0,7.0,2.0,1,2,Designer
7.83783,New building,Братиславская,20,1,42.9,15.9,16.6,19,16,Cosmetic
5.5,Secondary,Кантемировская,7,0,20.6,12.5,8.3,2,2,Designer
22.0,Secondary,Петровский парк,13,4,80.0,54.0,8.0,4,5,Cosmetic
14.715,Secondary,Автозаводская,13,1,43.8,23.5,11.7,5,12,Cosmetic
44.5,Secondary,Петровский парк,12,3,104.0,54.7,15.2,12,17,European-style renovation
7.99184,New building,Братиславская,13,1,40.16,22.4,10.0,3,16,Cosmetic
10.13085,New building,Депо,19,3,71.85,43.5,10.2,25,11,Cosmetic
68.99,Secondary,Молодежная,7,3,92.0,58.0,20.0,19,28,European-style renovation
